index,MATH
1372,435.04091264121234
1373,439.89557515084743
1374,480.0026174914092
1375,408.62024318333715
1376,373.2983615966514
1377,431.3250324735418
1378,297.31199153512716
1379,498.4159251945093
1380,461.94639674108475
1381,500.6106306910515
1382,444.9907997585833
1383,498.64077697042376
1384,480.0846104854718
1385,566.5192719427869
1386,522.2157121784985
1387,547.5836507305503
1388,438.65566297154874
1389,555.1785026686266
1390,504.3682340607047
1391,527.8143870085478
1392,520.7183969123289
1393,536.458353433758
1394,501.6838435139507
1395,485.92082034703344
1396,466.40845719724894
1397,563.0182612435892
1398,556.6106100352481
1399,536.4757806267589
1400,580.2006883071736
1401,632.2538268296048
1402,433.0905817244202
1403,354.37540274020284
1404,313.87366516981274
1405,338.2124021174386
1406,421.75678865332156
1407,407.4500451553613
1408,354.7815527524799
1409,406.9081398388371
1410,366.59388645365834
1411,390.8098440486938
1412,390.39756402838975
1413,460.1583976652473
1414,419.0995744038373
1415,488.11031260341406
1416,420.2107463516295
1417,397.98440244141966
1418,499.8486308446154
1419,443.5768248606473
1420,445.0736848693341
1421,528.8891296396032
1422,572.3528912877664
1423,391.7160019213334
1424,477.8962051095441
1425,596.8677647411823
1426,445.8419225793332
1427,511.3463150644675
1428,409.8744085552171
1429,525.7452595401555
1430,407.8492944277823
1431,648.0217120833695
1432,536.3468655850738
1433,467.5947113549337
1434,541.0136753674597
1435,502.089448238723
1436,561.5726621532813
1437,590.4392373878509
1438,666.0680650947616
1439,401.3703773068264
1440,425.72946331929415
1441,366.48545779660344
1442,462.3671555155888
1443,395.94290620833635
1444,409.0499710710719
1445,430.323126161471
1446,321.47734603844583
1447,474.7053349679336
1448,496.4570199949667
1449,344.82208361662924
1450,310.13248757086694
1451,440.6137749403715
1452,407.8952485630289
1453,428.4876427510753
1454,348.08010417502373
1455,440.69146701321006
1456,540.8391754785553
1457,408.22384605929255
1458,489.21708340756595
1459,471.50604930333793
1460,475.45517880190164
1461,499.2510025687516
1462,365.014164169319
1463,405.07366439606994
1464,601.0418612910435
1465,581.5851992871612
1466,416.2779874568805
1467,494.75009507033974
1468,493.17308143060654
1469,481.5153085337952
1470,468.7939812904224
1471,496.44361954089254
1472,475.7459386754781
1473,509.86138707306236
1474,459.85879138018936
1475,349.06621176283807
1476,415.1525820354
1477,497.0494820587337
1478,477.38771797623485
1479,407.8178494423628
1480,545.5528341187164
1481,416.64431479293853
1482,432.49062918592244
1483,418.22159156017005
1484,433.0358486259356
1485,461.1635646065697
1486,609.8147045085207
1487,599.1560017112643
1488,500.48942300956696
1489,686.2940123425797
1490,509.4076095558703
1491,580.7419079151005
1492,603.7893601767719
1493,525.1653829040006
1494,459.1715075261891
1495,547.6099136201665
1496,592.2147585758939
1497,558.8389505548403
1498,504.77797304466367
1499,475.7831527646631
1500,529.4521051999182
1501,518.4057083548978
1502,413.4216707320884
1503,568.6275346605107
1504,571.40502182208
1505,405.64903047773987
1506,407.89270491618663
1507,391.3766504134983
1508,353.5611366815865
1509,410.00742593966424
1510,416.8391723204404
1511,400.31999144144356
1512,383.5679465588182
1513,452.76688203401864
1514,382.2220471855253
1515,469.6535311965272
1516,441.47951818071306
1517,520.4128429461271
1518,492.27832384686917
1519,510.6673429105431
1520,476.2003956353292
1521,369.55394198652357
1522,555.717643564567
1523,591.2435358371586
1524,456.18382613547146
1525,510.25152353663
1526,521.1231486648321
1527,430.34791880846024
1528,493.3987675718963
1529,499.8630329761654
1530,375.6850361954421
1531,504.37464820127934
1532,611.82266093418
1533,480.04225345887244
1534,423.93966353312135
1535,504.135057952255
1536,622.6163728768006
1537,568.147974871099
1538,587.4209410566837
1539,430.0505984891206
1540,437.66427285503596
1541,430.6151892179623
1542,475.4639376504347
1543,618.4248889544979
1544,507.5997345773503
1545,427.7238486725837
1546,377.92744152154773
1547,295.0016601877287
1548,511.28748813364655
1549,475.36366653908044
1550,383.3793469592929
1551,386.82286936044693
1552,518.1787888891995
1553,533.3994222003967
1554,406.5062469393015
1555,530.6792974593118
1556,485.71102236025035
1557,407.4373487168923
1558,509.81205778196454
1559,329.64324462693185
1560,336.8699305206537
1561,292.1119447965175
1562,396.11295320279896
1563,335.70130903460085
1564,390.0827753478661
1565,426.24180850945413
1566,470.57136094290763
1567,360.7991933953017
1568,424.2650014963001
1569,410.57635059580207
1570,303.54704872798175
1571,350.64056319370866
1572,447.365976289846
1573,428.72295429650694
1574,446.38803172763437
1575,467.9112053606659
1576,383.9787696348503
1577,387.3406106811017
1578,587.8643232183531
1579,622.8483895566314
1580,498.961872311309
1581,465.4049037620425
1582,422.45121504087
1583,408.45306415017694
1584,605.8190720723942
1585,480.4646068941802
1586,455.56570315826684
1587,604.765886163339
1588,511.17652453668416
1589,578.5877741547301
1590,464.27696739695966
1591,484.48352488782257
1592,534.7103675156832
1593,558.0835549719632
1594,543.7482193727046
1595,662.2773794271052
1596,510.09811393357813
1597,547.1469313176349
1598,380.59996517188847
1599,426.63977652508765
1600,393.2286618007347
1601,391.48236044868827
1602,408.6614339565858
1603,465.3967150077224
1604,424.9263290427625
1605,394.4347635805607
1606,457.76799657940865
1607,481.275566810742
1608,430.0120381684974
1609,364.51557974144816
1610,514.4958472242579
1611,435.65505816508085
1612,575.7930612387136
1613,498.39811703097075
1614,546.2458183309063
1615,496.33037605136633
1616,468.8633323190734
1617,460.94309998024255
1618,566.8389771915972
1619,445.1216861400753
1620,623.2401675283909
1621,528.5257579209283
1622,490.8144574565813
1623,477.1836708839983
1624,562.8379885153845
1625,515.4981298595667
1626,501.81539773382246
1627,497.9156103134155
1628,534.2153150420636
1629,529.9845722541213
1630,528.3131549311802
1631,495.57536703161895
1632,531.9977199183777
1633,514.190435915254
1634,622.7198698967695
1635,367.64529547747225
1636,387.02947330474854
1637,368.89653185755014
1638,398.771416567266
1639,371.5939403716475
1640,406.24428601842374
1641,393.6698673265055
1642,518.7480755764991
1643,447.14025889895856
1644,514.5561536364257
1645,432.50984513480216
1646,426.587589783594
1647,383.22085712477565
1648,390.77488798834383
1649,384.89510670490563
1650,425.14078431297094
1651,632.8951674923301
1652,530.8414072943851
1653,566.0950423562899
1654,551.5088578378782
1655,490.6421081703156
1656,515.8215825026855
1657,537.5377568211406
1658,394.02169926371425
1659,449.3680655164644
1660,540.0417486391962
1661,479.6389580424875
1662,512.7002293588594
1663,476.66302341688424
1664,567.5962505927309
1665,609.0323154935613
1666,446.5128465760499
1667,528.1099618393928
1668,565.3678124835715
1669,439.95992377307266
1670,590.7552931793034
1671,642.0241748318076
1672,340.678807772696
1673,429.532433998771
1674,406.06689178105444
1675,347.7548392182216
1676,342.96560789551586
1677,392.347469589673
1678,399.56084151472896
1679,387.13844527490437
1680,376.80633697938174
1681,386.0135190701112
1682,447.7796611925587
1683,407.5946650179103
1684,492.22031387966126
1685,515.4613832607865
1686,452.11016348097473
1687,453.2057974403724
1688,462.6436290247366
1689,493.4881908809766
1690,379.894483782351
1691,460.91533351968974
1692,565.0835040435195
1693,484.87850997783244
1694,418.23957422655076
1695,521.3507311753929
1696,553.2381287645549
1697,541.387422868982
1698,470.34347681421787
1699,436.23690123762935
1700,520.9945795731619
1701,496.0960095776245
1702,557.5861296802759
1703,448.2149722613394
1704,464.01949736475945
1705,535.4878929713741
1706,558.4163605784997
1707,483.8460440784693
1708,349.6158817410469
1709,361.3314654547721
1710,419.10254349187016
1711,444.9593854090199
1712,351.6727589610964
1713,391.3327632956207
1714,347.94142225105315
1715,395.13342024199665
1716,472.79331658314914
1717,338.71359503734857
1718,389.6839567478746
1719,460.03352522011846
1720,485.79290567617863
1721,497.9205872779712
1722,368.3775387564674
1723,459.21927677094936
1724,549.8885303344578
1725,405.4669704856351
1726,397.96196767594665
1727,483.70378702599555
1728,433.4509543441236
1729,454.85208543296903
1730,444.405647194013
1731,413.84151357691735
1732,579.214044990018
1733,472.13735063839704
1734,458.4222727669403
1735,502.630452753976
1736,563.8702404303476
1737,514.9126707892865
1738,606.3534512035549
1739,420.4790967470035
1740,615.2014269009233
1741,513.4011697079986
1742,395.9424020415172
1743,472.4739845087752
1744,416.5224224254489
1745,357.06220232881606
1746,380.1615873724222
1747,451.48207888472825
1748,472.5097748162225
1749,386.91682303790003
1750,448.87524787988514
1751,428.65019801445305
1752,484.3277332345024
1753,397.18056227453053
1754,461.419397296384
1755,509.01669545751065
1756,549.6209623347968
1757,540.2335969805717
1758,459.6715724095702
1759,496.4139163410291
1760,393.2992942146957
1761,505.81183174438775
1762,513.9909294536337
1763,547.2747239973396
1764,552.1235724156722
1765,373.7931375838816
1766,455.9468106525019
1767,520.6494042882696
1768,474.13149857427925
1769,479.65288210567087
1770,522.9059440745041
1771,552.418672551401
1772,556.5237484127283
1773,520.4808510644361
1774,437.8238736372441
1775,487.9794047307223
1776,564.5299429511651
1777,424.1461951760575
1778,419.91488145198673
1779,440.3242923775688
1780,410.95037935487926
1781,405.9441554918885
1782,468.6469531124458
1783,446.9186495859176
1784,474.48481729626656
1785,441.1553859943524
1786,445.54363274853677
1787,466.1677925689146
1788,526.5088360030204
1789,500.6797543903813
1790,425.2887640297413
1791,519.8384237019345
1792,472.55883880797774
1793,479.5884390529245
1794,561.8182213800028
1795,422.6998631199822
1796,572.6252265935764
1797,461.8485544398427
1798,473.280499804765
1799,506.4706603428349
1800,387.6183387124911
1801,418.6472718715668
1802,370.8012548312545
1803,407.164365824312
1804,433.2854506345466
1805,419.75890148524195
1806,428.67171669751406
1807,430.09429512545466
1808,459.6480174474418
1809,486.27436631917953
1810,448.306924556382
1811,574.339393125847
1812,481.62680042907596
1813,451.21046928782016
1814,515.479235577397
1815,439.0059520630166
1816,581.9750538412482
1817,523.968175121583
1818,652.3140107393265
1819,596.0478499252349
1820,461.8571613021195
1821,578.5059842104092
1822,532.6279708631337
1823,424.49680032767355
1824,448.3021135693416
1825,474.1947582196444
1826,492.1119047990069
1827,533.1876392010599
1828,527.5786238489673
1829,612.7525663124397
1830,506.20304030925035
1831,537.1232052305713
1832,548.6323454668745
1833,568.1428872020915
1834,352.33133905474097
1835,469.2166847344488
1836,456.77271012589335
1837,429.54394267406315
1838,416.55901803821325
1839,449.0603882018477
1840,518.3623233390972
1841,580.2839259468019
1842,563.8505151066929
1843,397.5787659641355
1844,571.1233599483967
1845,608.6825747266412
1846,446.7485378133133
1847,570.3963196994737
1848,587.9888947457075
1849,537.3477308833972
1850,569.5855134995654
1851,419.23361056949943
1852,576.6992166731507
1853,617.9650031840429
1854,543.232582686469
1855,544.7839657738805
1856,667.2445434583351
1857,593.4772916175425
1858,442.09709170553833
1859,527.916415721178
1860,516.4532815543935
1861,602.3570071049035
1862,553.232962090522
1863,516.0841028876603
1864,534.5022360235453
1865,586.3910505091771
1866,541.4982953164726
1867,510.4779259040952
1868,592.4677941370755
1869,330.72102780640125
1870,365.4214693540707
1871,421.42588111478835
1872,401.4142363322899
1873,359.3868800671771
1874,406.0201708320528
1875,356.33001955319196
1876,514.8246456813067
1877,541.2259963508695
1878,412.2077425913885
1879,472.85935091692954
1880,405.58587722480297
1881,485.5805999767035
1882,583.6580680850893
1883,543.3311928622425
1884,571.0223663346842
1885,525.2547800736502
1886,486.4991991650313
1887,443.29984899330884
1888,510.00979877170175
1889,463.24961938429624
1890,459.27968372777104
1891,527.5225286073983
1892,507.26332969684154
1893,641.7238280372694
1894,528.3979270840064
1895,538.5839016139507
1896,482.5434960788116
1897,487.3985852878541
1898,576.0402296576649
1899,518.5588086191565
1900,508.8213627701625
1901,519.8041721740738
1902,498.11960505042225
1903,498.25149297341704
1904,533.2371010137722
1905,369.53825933951885
1906,374.3973546922207
1907,331.48324085306376
1908,357.25324568524957
1909,309.509386616759
1910,484.6820438038558
1911,366.72660591825843
1912,493.20497817452997
1913,444.54299299325794
1914,442.4991133529693
1915,427.0106419362128
1916,455.23366994503886
1917,373.5322456834838
1918,430.1124763842672
1919,544.1310036377981
1920,412.07750914245844
1921,527.2819100962952
1922,519.6392435589805
1923,416.14371362514794
1924,513.114440578036
1925,440.0071959653869
1926,471.0480272984132
1927,588.26898958534
1928,521.6080615492538
1929,480.0347806708887
1930,486.46505980938673
1931,578.3161333911121
1932,483.61930556595325
1933,538.3394771860912
1934,411.12237731646746
1935,555.5394471744075
1936,510.5176508752629
1937,454.91738673113286
1938,542.2992670238018
1939,561.8043493675068
1940,502.765615853481
1941,478.2714586555958
1942,475.37738170381635
1943,404.96223100088537
1944,342.83497509825975
1945,451.2790192812681
1946,395.7568574892357
1947,472.2924625892192
1948,479.94143552239984
1949,376.84316278621554
1950,427.64313523937017
1951,435.9380666036159
1952,418.7151434980333
1953,535.1496923612431
1954,457.6169934645295
1955,560.9021341446787
1956,474.985741388984
1957,535.7046722397208
1958,599.2379329083487
1959,449.56748430617154
1960,402.2012278260663
1961,561.316068911925
1962,562.4044460067526
1963,445.3027890333906
1964,392.2273277612403
1965,590.5205713231117
1966,398.9973507747054
1967,505.5796395279467
1968,591.6364472601563
1969,562.3299494842067
1970,442.72617614641786
1971,503.1314807860181
1972,625.477003838867
1973,658.1991466451436
1974,517.1413535317406
1975,587.9169434960932
1976,522.7825322989374
1977,519.0911043062806
1978,554.4506911942735
1979,618.4589078295976
1980,480.0288743590936
1981,304.5030309353024
1982,312.5872613778338
1983,379.4110220009461
1984,284.1390963625163
1985,393.89422156009823
1986,476.82599053997546
1987,376.2568115852773
1988,491.1214808123186
1989,372.97291264962405
1990,463.9199516372755
1991,429.60981568228453
1992,440.22194415610284
1993,495.4230208778754
1994,421.5314491959289
1995,484.1125143421814
1996,445.288777673617
1997,476.81095857732
1998,542.6648419769481
1999,526.1564470129088
2000,491.3277776502073
2001,467.9018130283803
2002,518.533109662123
2003,533.5819559814408
2004,367.40876164566725
2005,352.6575909014791
2006,432.4145650966093
2007,577.0959762912244
2008,431.9716831156984
2009,532.178438370116
2010,623.5376352081075
2011,492.6571395099163
2012,549.4556891173124
2013,428.8212319165468
2014,426.5893630627543
2015,399.9951436938718
2016,528.5455871615559
2017,404.0785372154787
2018,456.2855279361829
2019,511.75210198853165
2020,475.0844544675201
2021,461.60708547662944
2022,346.14561225194484
2023,499.6048463024199
2024,464.52963809575886
2025,587.6587311038747
2026,476.454755644314
2027,441.3818728821352
2028,633.4410526761785
2029,514.9771982319653
2030,541.0103268753737
2031,507.7517411429435
2032,527.1248704455793
2033,513.6636021826416
2034,464.84693585243076
2035,468.49264577496797
2036,422.92524617537856
2037,557.2392965760082
2038,544.539650997147
2039,571.6942154616117
2040,506.99150694720447
2041,510.0573145477101
2042,500.98549851682037
2043,486.7396197859198
2044,516.0766646116972
2045,540.2683401908726
2046,602.8439835803583
2047,572.6099311644211
2048,616.2330030370504
2049,521.1987813906744
2050,404.7651842245832
2051,366.30887260939926
2052,404.0376732740551
2053,419.2776180980727
2054,421.80380525346845
2055,444.93560294713825
2056,410.5253573777154
2057,439.9965347042307
2058,403.24941874016076
2059,482.7706005293876
2060,406.09827051870525
2061,415.8867886355147
2062,440.71452989429235
2063,552.6921794321388
2064,548.9021331258118
2065,478.2076089223847
2066,515.6836102940142
2067,538.5152269974351
2068,483.5768312430009
2069,614.5886249374598
2070,466.52547752391547
2071,558.585651602596
2072,423.453345044516
2073,583.2360628116876
2074,564.343161332421
2075,405.8127671116963
2076,461.6090095937252
2077,344.41401771083474
2078,388.81381810456514
2079,459.0458565885201
2080,376.64124760217965
2081,412.38453730288893
2082,422.4577946579084
2083,422.26118088141084
2084,581.2472753338516
2085,490.335727263242
2086,532.4642315860838
2087,498.48725894186646
2088,572.528463431634
2089,483.1648530419916
2090,530.6611592080444
2091,509.8516770331189
2092,510.41716144699603
2093,449.97079786937684
2094,525.7211263803765
2095,475.08416218403727
2096,432.99541561771184
2097,524.144502823241
2098,504.81972335092723
2099,436.73550506681204
2100,448.16637554205954
2101,499.6421582493931
2102,516.8883017683402
2103,405.9083557231352
2104,468.70190719049424
2105,522.3869051421061
2106,622.0843050498515
2107,491.30657850019634
2108,568.0927859442309
2109,475.9302299283445
2110,438.3810028890148
2111,637.0544326258823
2112,439.9681809898466
2113,508.2144864946604
2114,280.34249637648463
2115,327.2694069473073
2116,379.2668677093461
2117,397.72983211185783
2118,420.1487025693059
2119,369.0388806881383
2120,442.40903937164694
2121,357.05373726505786
2122,557.5038369931281
2123,411.4581763492897
2124,392.5231343097985
2125,439.99674170836806
2126,342.598145192489
2127,433.0162077927962
2128,446.2788674440235
2129,458.75716089084744
2130,464.05121904052794
2131,564.1625354140997
2132,536.6531682107598
2133,461.81310758180916
2134,469.0807019248605
2135,480.0034301998094
2136,440.9596471870318
2137,442.8956939326599
2138,446.52846844121814
2139,519.0855592368171
2140,460.24443137366325
2141,639.8103367993608
2142,468.19846387952566
2143,566.482710275799
2144,557.8760453853756
2145,544.4773925896734
2146,497.4562939153984
2147,367.4533596942201
2148,391.67639872897416
2149,516.0909706903622
2150,458.0119863888249
2151,422.6496007097885
2152,485.49074575304985
2153,427.9925757423043
2154,426.6340783787891
2155,572.3328403746709
2156,627.2233706191182
2157,545.3775118887424
2158,520.7318213833496
2159,492.6583641311154
2160,478.5291372546926
2161,547.8821378797293
2162,495.2176811741665
2163,482.8799343528226
2164,509.2898483183235
2165,476.4091351032257
2166,448.53614980727434
2167,530.6019590357319
2168,541.5070469677448
2169,558.6143342554569
2170,577.8766849404201
2171,591.6799156991765
2172,484.12557638809085
2173,505.60319183394313
2174,569.1189153883606
2175,555.9317831136286
2176,536.5539134331048
2177,509.5959038725123
2178,604.4632930113003
2179,422.29737283382565
2180,359.3477395568043
2181,457.22730480413884
2182,321.7080318406224
2183,412.4595659011975
2184,461.56334366556257
2185,417.0765621745959
2186,475.5136183751747
2187,447.93819355778396
2188,365.24380383919924
2189,361.10726570151746
2190,414.0110395215452
2191,475.3066422007978
2192,636.4216580186039
2193,440.7033505048603
2194,590.3897524755448
2195,514.3620671154931
2196,689.8128805775195
2197,473.88236029911786
2198,505.6911087753251
2199,462.35754884500057
2200,526.1619556928053
2201,537.5533840926364
2202,486.18679502792656
2203,529.6716815158725
2204,436.26049619168043
2205,444.46059248410165
2206,500.5695898765698
2207,460.2103565214202
2208,521.4952138504013
2209,577.9460731400177
2210,514.7574045611545
2211,640.3296491755173
2212,342.78852212429047
2213,515.076412923634
2214,477.92517057061195
2215,603.3747880998999
2216,394.49520600494
2217,578.9426994938403
2218,619.0963365165517
2219,467.98601173143834
2220,445.305167036131
2221,496.3366724746302
2222,483.0452918307856
2223,488.8039944842458
2224,449.2702541416511
2225,602.8896557008848
2226,626.6766410749406
2227,603.5937953088433
2228,432.16524940077215
2229,541.4308464769274
2230,589.9029122386128
2231,422.36258165724576
2232,352.9109176201746
2233,496.1521091060713
2234,549.1685716593638
2235,526.4363106731325
2236,610.0330761345103
2237,466.22194721363485
2238,434.7388703562319
2239,549.7365519562736
2240,678.4700640812516
2241,514.8204538328573
2242,590.3315880363807
2243,658.5560831427574
2244,569.4545213906094
2245,569.6985685713589
2246,622.4573807483539
2247,507.39800818264484
2248,443.0222604526207
2249,556.340721141547
2250,624.0119171822444
2251,502.21557676047087
2252,607.3942239014432
2253,500.69983561709523
2254,492.2833182159811
2255,417.5987857878208
2256,323.6941754920408
2257,407.48558913823217
2258,413.6117106685415
2259,409.7195027191192
2260,450.33754832856357
2261,475.24698782060295
2262,433.59683521836996
2263,431.0168752418831
2264,453.22106583137065
2265,458.12899848632514
2266,526.0549149131402
2267,389.07603455521166
2268,608.5140159856528
2269,568.3772240011021
2270,448.291363180615
2271,539.5862247887999
2272,420.64542978443205
2273,548.5002887099981
2274,480.0012614838779
2275,513.2204969218001
2276,567.5715240500867
2277,455.492440931499
2278,611.4969380199909
2279,554.8994919611141
2280,551.9321938864887
2281,449.72548873722553
2282,444.53542863111943
2283,593.0962611241266
2284,499.1186326518655
2285,588.3191753299907
2286,509.55114422459155
2287,504.0209972271696
2288,365.06753682810813
2289,397.9529530890286
2290,455.48202164750546
2291,406.8865860821679
2292,409.14792538341135
2293,550.9361142776906
2294,363.3355260947719
2295,376.5605685841292
2296,460.03807366266847
2297,450.43746102880687
2298,468.34955870360136
2299,495.8152009639889
2300,465.8947768788785
2301,520.2616240959615
2302,526.0159661965445
2303,559.0303882118315
2304,537.4252071771771
2305,585.0035350015387
2306,442.83592474926263
2307,448.8396784393117
2308,418.30514777451754
2309,534.671632588841
2310,529.358981480822
2311,449.46075838431716
2312,534.6431978503242
2313,567.5002873176709
2314,464.9327320503071
2315,361.0877907788381
2316,398.5404831664637
2317,435.90124671533704
2318,321.61790015082806
2319,403.8800090327859
2320,362.266340165399
2321,385.2060336470604
2322,386.8580310018733
2323,456.6877299323678
2324,335.86477274261415
2325,644.0499820634723
2326,479.031907026656
2327,501.9728303728625
2328,564.5075013134629
2329,527.9746197275817
2330,535.3334596566856
2331,484.3126733144745
2332,548.4548925757408
2333,531.0706176590174
2334,440.3293897313997
2335,530.6991832852364
2336,423.2501009423286
2337,493.1703007956967
2338,532.1453362768516
2339,544.4402439659461
2340,454.29899056162685
2341,414.5692536300048
2342,517.188064222224
2343,424.55018064845353
2344,456.70551925338805
2345,604.8544634375721
2346,567.4314638711512
2347,532.7997063808143
2348,520.7418240467086
2349,520.5390647910535
2350,453.2635433115065
2351,428.7521229228005
2352,392.7918736441061
2353,541.7204455770552
2354,583.1553001133725
2355,543.8037956915796
2356,524.220047308132
2357,471.5969313783571
2358,524.8414856540039
2359,467.28393869288266
2360,325.362248217687
2361,491.253424981609
2362,414.17833053600043
2363,485.75786991324276
2364,409.6614059479907
2365,471.4086799668148
2366,419.9770774785429
2367,461.9649042580277
2368,408.9265471706167
2369,485.60371462628245
2370,550.1583995688707
2371,525.3841836974025
2372,509.3489814931527
2373,534.7816629530862
2374,476.58498685248196
2375,559.5246960408986
2376,582.1466082837433
2377,539.7101015141234
2378,426.4688511136919
2379,466.734782287851
2380,476.79223579447716
2381,430.5418057991192
2382,496.111158978194
2383,547.0211058501154
2384,564.5991615671664
2385,529.2598312692717
2386,625.3754427246749
2387,526.9059182163328
2388,482.8436175528914
2389,421.1509356740862
2390,522.357318774797
2391,563.6807717662305
2392,567.4062284398824
2393,382.9795943759382
2394,586.8702962584794
2395,543.3841745825484
2396,500.0198741136119
2397,285.2446179194376
2398,392.52720239013433
2399,484.95546506438404
2400,443.6085734786466
2401,402.75532817747444
2402,479.9372375290841
2403,394.57174952793866
2404,377.1948591955006
2405,547.6872089337558
2406,648.2280408386141
2407,532.8633425841108
2408,504.16424270439893
2409,553.7021911498159
2410,555.7961936388165
2411,526.9597230730578
2412,563.1249833824113
2413,497.62114540860057
2414,578.9901786651462
2415,543.0566510139033
2416,555.8572812220082
2417,430.19780593086034
2418,382.2323172437027
2419,370.55492154322565
2420,441.94554465822875
2421,440.1156398868188
2422,384.5753429168835
2423,411.91179287526757
2424,500.8950166562572
2425,440.11482836306095
2426,436.5801282878965
2427,441.3406056165695
2428,466.5826527364552
2429,498.3745295573026
2430,418.77513973787427
2431,448.3676938973367
2432,489.237562735565
2433,512.7335638469085
2434,440.56059268210083
2435,546.9991185795516
2436,533.4680295130238
2437,536.6581375990063
2438,540.7594619318843
2439,447.73623893689364
2440,576.8584487913176
2441,527.7800547853112
2442,520.8550782026723
2443,550.4746074974537
2444,548.1599438237026
2445,465.7424237970263
2446,584.6718596629798
2447,631.8208664115518
2448,554.0687405848876
2449,553.3842773884535
2450,621.5243033803999
2451,591.6298849303275
2452,457.1762334574014
2453,543.1444402625784
2454,594.9032022878528
2455,491.97985566593707
2456,534.14117486123
2457,415.24112871382385
2458,416.22938627563417
2459,423.352450796403
2460,347.4268750809133
2461,420.0729827694595
2462,423.2169089494273
2463,304.17960900906473
2464,341.5016822796315
2465,416.4186055790633
2466,450.04080623108894
2467,394.9563248939812
2468,435.26538141351193
2469,381.3456115908921
2470,503.0275640906766
2471,530.6585532771423
2472,511.4951938390732
2473,381.54786467086524
2474,429.494004718028
2475,486.73951617535204
2476,459.9958872338757
2477,476.49501603655517
2478,460.79253260139376
2479,383.3304088637233
2480,511.11633707769215
2481,416.46678228490055
2482,406.3258174350485
2483,475.566736837849
2484,511.60575104970485
2485,477.1752761648968
2486,559.6145058348775
2487,491.08842680975795
2488,474.53457331936806
2489,501.87099761050195
2490,637.9512417418882
2491,460.9859040295705
2492,451.86021134536713
2493,439.4679949237034
2494,432.5024013752118
2495,441.68397612683475
2496,457.4668088629842
2497,476.4576699938625
2498,458.4584213346243
2499,425.29503171984106
2500,448.6672251075506
2501,464.80899894889444
2502,440.53337641153485
2503,359.7520373966545
2504,468.1088250754401
2505,429.39640052616596
2506,415.20533062517643
2507,605.3988534221426
2508,496.0496876994148
2509,551.6421118238941
2510,616.8224237393588
2511,517.6564851179719
2512,519.0180355561897
2513,455.6199898188934
2514,418.2338964594528
2515,498.6720038726926
2516,502.97854767832905
2517,558.5051553314552
2518,452.5440388387069
2519,572.1777786249295
2520,498.9075169675052
2521,533.209827282466
2522,499.75007936079055
2523,516.8346881773323
2524,652.5555848814547
2525,551.7823818167672
2526,433.96174077596515
2527,697.6998991500586
2528,350.8523218985647
2529,396.87451814487576
2530,389.03382725454867
2531,382.9303193697706
2532,365.59089532867074
2533,417.1902415640652
2534,466.1838300032541
2535,347.06403730623424
2536,497.92462062928826
2537,437.0975637631491
2538,540.9136689947918
2539,511.0815986916423
2540,454.83330535236746
2541,504.494775862433
2542,392.1652737092227
2543,512.4946500128135
2544,509.3787955576554
2545,518.6930823288858
2546,410.0256722010672
2547,481.27905631344765
2548,472.50667045265436
2549,473.39853041712195
2550,464.67797634005547
2551,488.2259846422821
2552,572.015893843025
2553,463.39274780172855
2554,564.4711394188926
2555,396.7060503298417
2556,460.49710784386843
2557,580.1812313720584
2558,575.3132993262261
2559,566.9987353859469
2560,451.2054958147928
2561,525.0533382212743
2562,434.4164309091866
2563,435.81381704844534
2564,544.3918522587046
2565,452.32629825826734
2566,479.5143645526841
2567,559.6050414294004
2568,575.3436687914655
2569,425.2797121666372
2570,551.8958204900846
2571,486.05487212818116
2572,599.2753987796605
2573,457.2533814134076
2574,628.1392106730491
2575,543.527816937305
2576,535.3891680110246
2577,481.635229925625
2578,512.6123569533229
2579,540.0358026176691
2580,513.9184610908851
2581,612.6570031493902
2582,520.6435027653351
2583,513.5248672226444
2584,576.0932666035369
2585,589.8282299004495
2586,518.6291555343196
2587,510.1793590467423
2588,462.8219625465572
2589,581.1188059505075
2590,433.3560669925064
2591,504.13076311629266
2592,549.7706112219021
2593,552.8355384487659
2594,571.1993019618094
2595,559.3504681289196
2596,539.2956411475316
2597,481.46952410880476
2598,554.2061196239665
2599,562.0772121148184
2600,435.3079754309729
2601,631.8523774975911
2602,518.3980775391683
2603,495.29195093829185
2604,431.99893959984183
2605,369.8645639186725
2606,323.3200073791668
2607,407.8247443912551
2608,463.20666164252907
2609,427.23908188100904
2610,422.63164628949016
2611,421.79458765592426
2612,410.39100008644164
2613,455.1760746538639
2614,546.8049574578181
2615,460.5020264983177
2616,470.19677118305117
2617,561.2523836810142
2618,592.3534301174805
2619,525.2690693000332
2620,624.3373215533793
2621,489.57496120687574
2622,523.9517059801146
2623,497.29519698023796
2624,476.96932602487504
2625,453.7402603523806
2626,550.8416599612683
2627,609.534698930569
2628,546.7490169117227
2629,595.3351064780727
2630,528.2611905680969
2631,531.4252532375976
2632,578.7112330561504
2633,567.7070091553032
2634,526.6538834478706
2635,633.4676335509866
2636,644.3575112447143
2637,475.92905580904335
2638,563.1468444513157
2639,547.9828589474782
2640,519.0025688121095
2641,481.61377824284136
2642,398.4598662350327
2643,485.307263860479
2644,372.75339572131634
2645,406.5525076268241
2646,385.0609975075349
2647,442.1454734010622
2648,361.5328092230484
2649,421.08846779633313
2650,600.6302642636001
2651,439.16716104745865
